subj_idx	rt	angle	response
38	0.879136456	103	1
38	0.866517518	81.5	2
38	0.848399027	83	2
38	0.741591803	76.5	2
38	0.818199592	82	2
38	1.031807121	88.5	2
38	3.255299733	83	2
38	1.125100199	98	1
38	0.664696045	80	2
38	0.811919737	104.5	1
38	0.879886506	104	1
38	0.747736892	78.5	2
38	0.927169981	71	2
38	1.06659561	73	2
38	0.930142293	79	2
38	1.573371113	88	2
38	1.428709513	91	1
38	0.770266411	97	1
38	1.459039165	99.5	1
38	1.150120541	87.5	2
38	0.822424644	84.5	2
38	1.169673883	92.5	1
38	0.897692887	97.5	1
38	0.846661853	99.5	1
38	0.776295406	103.5	1
38	0.684680225	110	1
38	0.859505237	83.5	2
38	0.741460909	101.5	1
38	2.174221803	88.5	2
38	1.113346499	74.5	2
38	0.70742231	85	2
38	0.939949261	88	2
38	0.904023677	79	2
38	0.748063477	70	2
38	1.234246981	84	2
38	0.826694668	107	1
38	0.851364228	108.5	1
38	1.159982591	105.5	1
38	1.037050226	107.5	1
38	0.991796458	93.5	1
38	0.79763997	97	1
38	0.90858013	80.5	2
38	1.117519761	75.5	2
38	0.93573714	72	2
38	0.994360327	71.5	2
38	0.781714996	73.5	2
38	1.008903976	71.5	2
38	0.808129466	99	1
38	0.899509523	72	2
38	0.929502863	75	2
38	1.061625959	87	2
38	0.756766986	77	2
38	0.809812598	76	2
38	2.026621079	94	1
38	2.262635017	96.5	1
38	0.858246887	96	1
38	0.75529317	105	1
38	0.802398824	86.5	2
38	0.784403778	74	2
38	0.8883321	110	1
38	1.034566569	100.5	1
38	0.802439329	79.5	2
38	0.760583258	101	1
39	1.278190907	98.5	1
39	1.028282817	73.5	2
39	1.663827635	91.5	1
39	1.030015546	105.5	1
39	0.728676316	109.5	1
39	1.383695349	89	2
39	0.792481797	93	1
39	0.967753345	95	1
39	0.765213089	78.5	2
39	1.282428206	76	2
39	0.972678428	101.5	1
39	0.737276691	71	2
39	0.823927058	80.5	2
39	1.018443481	81.5	2
39	3.684824639	105	1
39	2.030364068	106	1
39	0.929082292	70.5	2
39	1.141488483	93	1
39	0.818475169	109	1
39	2.253312964	98	1
39	1.090128852	102	1
39	0.729355967	104.5	1
39	0.912004297	84.5	2
39	1.129709827	92	1
39	0.726231759	82.5	2
39	0.689989816	108.5	1
39	0.74455293	96.5	1
39	0.900939025	103	1
39	0.668306638	77.5	2
39	3.705933612	94	1
39	0.716807051	86	2
39	2.88245006	94.5	1
39	1.024291472	74.5	2
39	0.90117708	81	2
39	1.079202088	85	2
39	2.577246835	80	2
39	0.865747654	83.5	2
39	1.691748744	70	2
39	0.730807013	73	2
39	3.779625951	108	1
39	2.06124725	92	1
39	0.915891059	77.5	2
39	0.780140001	106.5	1
39	2.866916086	95	1
39	0.991784896	82	2
39	1.107951691	87	2
39	0.857951501	109.5	1
39	0.635347621	82.5	2
39	0.718231274	100.5	1
39	0.733735407	102	1
39	1.389785618	90.5	1
39	1.16677334	89	2
39	0.747387087	78	2
39	1.373057103	91.5	1
39	1.586612645	90.5	1
39	2.839279724	79.5	2
39	1.27590009	72.5	2
39	1.015578649	109	1
39	0.778835806	102.5	1
39	0.622306998	106	1
39	0.871802257	84	2
39	0.792560796	81	2
39	1.264296802	96	1
39	0.789246388	104	1
39	0.874350063	106.5	1
39	0.842804167	100	1
39	0.920686255	72.5	2
39	1.154349167	85.5	2
39	0.728284765	107	1
39	1.10594548	95.5	1
39	1.117280522	87.5	2
39	1.013352149	94.5	1
39	0.830754641	103.5	1
39	1.084615059	92.5	1
39	0.838442831	70.5	2
39	2.190267679	75.5	2
39	0.908608562	108	1
39	0.946204961	102.5	1
39	0.727449217	75	2
39	0.853902909	99	1
39	1.002222653	97.5	1
39	0.779632499	86	2
39	0.742448771	107.5	1
39	0.735921408	74	2
39	0.879363896	98.5	1
39	0.870052614	101	1
39	0.943672363	77	2
39	0.99148968	76.5	2
39	1.026915641	85.5	2
39	0.976635837	86.5	2
39	1.076991278	100	1
39	0.787355005	78	2
39	0.797917942	93.5	1
39	4.4564492	95.5	1
39	0.961186635	103	1
39	0.805115959	81.5	2
39	0.827961454	83	2
39	0.807006077	76.5	2
39	0.898003316	82	2
39	1.316968645	88.5	2
39	1.079377515	83	2
39	0.930883107	98	1
39	0.865794279	80	2
39	0.916080412	104.5	1
39	0.843461201	104	1
39	0.726161452	78.5	2
39	0.802901761	71	2
39	0.903102751	73	2
39	0.874645485	79	2
39	1.139800482	88	2
39	1.794939382	91	1
39	0.957250122	97	1
39	0.950061169	99.5	1
39	4.275422054	87.5	2
39	0.860409347	84.5	2
39	0.942624997	92.5	1
39	0.968928571	97.5	1
39	0.746374113	99.5	1
39	0.866496636	103.5	1
39	1.077685508	110	1
39	0.860445891	83.5	2
39	0.726538248	101.5	1
39	1.071287107	88.5	2
39	0.831276901	74.5	2
39	0.849898963	85	2
39	1.301351247	88	2
39	0.833523876	79	2
39	0.873142384	70	2
39	0.789317423	84	2
39	0.877459506	107	1
39	1.183320424	108.5	1
39	1.400718027	91	1
39	0.873000453	105.5	1
39	0.780378249	107.5	1
39	0.849105249	93.5	1
39	0.817324391	97	1
39	2.881490897	80.5	2
39	0.833996019	75.5	2
39	0.737168827	72	2
39	0.958835992	71.5	2
39	0.785905205	73.5	2
39	0.819254661	71.5	2
39	0.81078547	99	1
39	0.887175349	72	2
39	0.797721413	75	2
39	1.04881456	87	2
39	0.791649307	77	2
39	0.683975808	76	2
39	0.863870811	94	1
39	0.81016613	96.5	1
39	0.77854741	96	1
39	0.887070713	105	1
39	0.90913786	86.5	2
39	0.727070415	74	2
39	1.111132986	110	1
39	0.820318696	100.5	1
39	0.771884875	79.5	2
39	0.81242077	101	1
4	0.806124421	98.5	1
4	1.16567556	89.5	2
4	0.825429457	73.5	2
4	1.159663786	91.5	1
4	0.913011181	105.5	1
4	1.005093226	109.5	1
4	0.820680199	89	2
4	0.754036752	93	1
4	1.085161246	95	1
4	0.667249587	78.5	2
4	1.487121003	76	2
4	0.821928054	101.5	1
4	0.726714082	71	2
4	0.625212118	80.5	2
4	0.882143101	81.5	2
4	0.777535569	105	1
4	0.72997564	106	1
4	0.667478541	70.5	2
4	0.815774739	109	1
4	0.83028264	98	1
4	0.78918599	102	1
4	0.823533705	104.5	1
4	0.804867827	84.5	2
4	0.758456964	92	1
4	1.029836571	82.5	2
4	0.98959178	108.5	1
4	0.84295004	96.5	1
4	0.900011921	89.5	2
4	1.241030548	103	1
4	0.752731346	77.5	2
4	0.701969917	94	1
4	0.686420196	86	2
4	0.710532943	94.5	1
4	0.662946777	74.5	2
4	0.997684043	85	2
4	0.717132259	80	2
4	0.834508502	83.5	2
4	0.72342464	70	2
4	0.7560883	73	2
4	1.093585856	108	1
4	1.011696802	92	1
4	0.772654553	77.5	2
4	0.823488097	106.5	1
4	0.957925022	95	1
4	0.806151663	82	2
4	1.000627626	87	2
4	0.664558409	109.5	1
4	0.888982162	82.5	2
4	0.692107998	100.5	1
4	0.732674536	102	1
4	0.742131572	89	2
4	0.701969869	78	2
4	1.002175926	91.5	1
4	1.056623878	90.5	1
4	0.632588479	79.5	2
4	0.732106251	72.5	2
4	0.728381446	109	1
4	0.774426413	102.5	1
4	0.665968812	106	1
4	0.771724451	84	2
4	0.754398609	81	2
4	0.686737341	96	1
4	0.728619818	104	1
4	0.714244997	106.5	1
4	0.844525595	100	1
4	0.711005851	72.5	2
4	0.971923495	85.5	2
4	0.767305683	107	1
4	2.271104397	95.5	1
4	0.951448421	87.5	2
4	1.340111919	94.5	1
4	0.759628919	103.5	1
4	0.847885466	92.5	1
4	0.828075408	70.5	2
4	0.879110597	75.5	2
4	0.745810959	108	1
4	0.820568107	75	2
4	1.014833561	99	1
4	0.691244467	97.5	1
4	0.808337645	86	2
4	0.852677121	107.5	1
4	0.764908078	74	2
4	2.741462668	98.5	1
4	0.988148026	101	1
4	0.817799593	77	2
4	0.980415563	76.5	2
4	1.04967751	85.5	2
4	1.340594113	86.5	2
4	0.812376598	100	1
4	0.819566724	78	2
4	1.44051304	93.5	1
4	0.795035084	95.5	1
4	0.693313085	103	1
4	0.82830532	81.5	2
4	0.802713326	83	2
4	0.875019173	76.5	2
4	2.521078807	82	2
4	0.728550618	88.5	2
4	0.830426234	83	2
4	0.878347879	98	1
4	0.831079937	80	2
4	0.748074375	104.5	1
4	0.849743219	104	1
4	1.042065062	78.5	2
4	0.715857198	71	2
4	0.75584562	73	2
4	0.872748184	79	2
4	1.352135238	88	2
4	1.894167231	91	1
4	0.945486883	97	1
4	0.765816886	99.5	1
4	0.887918561	87.5	2
4	0.792050712	84.5	2
4	1.205921773	92.5	1
4	0.909079497	97.5	1
4	0.929063194	99.5	1
4	0.879198097	103.5	1
4	0.740569615	110	1
4	0.898490553	83.5	2
4	0.894149667	101.5	1
4	1.092699457	88.5	2
4	2.98991297	74.5	2
4	0.972019617	85	2
4	0.944739223	88	2
4	0.83282666	79	2
4	2.538307776	70	2
4	0.871030789	84	2
4	0.859068458	107	1
4	0.992582466	108.5	1
4	1.119236225	91	1
4	0.744002567	105.5	1
4	0.929653522	107.5	1
4	0.815789643	93.5	1
4	1.11081986	97	1
4	0.830727637	80.5	2
4	0.918904798	75.5	2
4	0.890968845	72	2
4	0.948558398	71.5	2
4	0.922945792	73.5	2
4	0.991252533	71.5	2
4	0.815143171	99	1
4	0.736482437	72	2
4	0.846229476	75	2
4	1.084378229	87	2
4	0.741384168	77	2
4	1.070997669	76	2
4	0.871524436	96.5	1
4	1.521754597	96	1
4	0.975078691	105	1
4	0.818902031	86.5	2
4	0.891412748	74	2
4	0.845504656	110	1
4	0.73685748	100.5	1
4	1.047848504	79.5	2
4	0.90953404	101	1
40	2.114457692	98.5	1
40	3.389794153	73.5	2
40	1.586160197	91.5	1
40	0.898067599	105.5	1
40	1.125350019	109.5	1
40	1.892859559	89	2
40	4.26821683	93	1
40	1.718891366	95	1
40	1.004985658	78.5	2
40	3.029891589	76	2
40	1.822778167	101.5	1
40	0.850822118	71	2
40	2.790900572	80.5	2
40	1.268256833	81.5	2
40	1.250780746	106	1
40	1.216983285	70.5	2
40	3.630717329	93	1
40	4.507327799	109	1
40	1.381872156	98	1
40	1.010251809	102	1
40	1.146331782	104.5	1
40	7.973792963	84.5	2
40	3.164427694	92	1
40	3.273391261	82.5	2
40	0.854256702	108.5	1
40	3.872883535	96.5	1
40	1.235900868	89.5	2
40	0.910301002	103	1
40	1.161963124	77.5	2
40	4.33868486	94	1
40	1.070376733	86	2
40	1.492582902	94.5	1
40	1.839376674	74.5	2
40	4.306801473	81	2
40	2.110891342	85	2
40	0.99793769	80	2
40	1.059537854	83.5	2
40	0.935411947	70	2
40	1.637742611	73	2
40	3.009624553	108	1
40	1.568531684	92	1
40	0.761986473	77.5	2
40	4.178315593	106.5	1
40	2.903052108	95	1
40	2.053977426	82	2
40	2.594244695	87	2
40	1.213179541	109.5	1
40	1.061112229	82.5	2
40	2.469928191	100.5	1
40	1.120596237	102	1
40	3.041995035	90.5	1
40	3.812154488	89	2
40	2.17908999	78	2
40	1.401416258	91.5	1
40	3.238142574	90.5	1
40	0.834462994	79.5	2
40	1.577739013	72.5	2
40	2.801110945	109	1
40	0.895596383	102.5	1
40	1.829851598	106	1
40	0.807059137	84	2
40	2.113633717	81	2
40	4.912474335	96	1
40	1.262025687	104	1
40	3.019317379	106.5	1
40	3.781596742	100	1
40	2.598620347	72.5	2
40	4.203808593	85.5	2
40	1.771244414	107	1
40	1.00159501	95.5	1
40	2.953542291	87.5	2
40	1.088288513	94.5	1
40	0.819232869	103.5	1
40	1.577078443	92.5	1
40	2.727120884	70.5	2
40	0.926709763	75.5	2
40	2.226437532	108	1
40	1.986653762	102.5	1
40	0.67972963	75	2
40	3.697769492	99	1
40	3.581835324	97.5	1
40	2.022367806	86	2
40	0.820586559	107.5	1
40	0.67268522	74	2
40	2.520664907	98.5	1
40	1.364143457	101	1
40	0.601174302	77	2
40	4.46273778	76.5	2
40	1.935784516	85.5	2
40	3.689119551	86.5	2
40	2.486374038	100	1
40	3.942998258	78	2
40	1.198640971	93.5	1
40	3.222712132	95.5	1
40	2.930444596	103	1
40	1.851318244	81.5	2
40	0.832348234	83	2
40	0.827794199	76.5	2
40	0.727044456	82	2
40	2.953489592	88.5	2
40	1.800082195	83	2
40	0.822652854	98	1
40	1.003649497	80	2
40	1.002502422	104.5	1
40	1.127590969	104	1
40	0.767203161	78.5	2
40	1.094055882	71	2
40	0.672028558	73	2
40	0.73506253	79	2
40	6.254708432	88	2
40	2.520647898	91	1
40	1.080214185	97	1
40	3.933348348	99.5	1
40	0.803969579	87.5	2
40	1.217980191	84.5	2
40	0.825991486	92.5	1
40	0.979671395	97.5	1
40	0.888893454	99.5	1
40	4.298374854	103.5	1
40	1.154033254	110	1
40	0.745104128	83.5	2
40	1.014357235	101.5	1
40	4.491542063	88.5	2
40	0.864346929	74.5	2
40	0.80859958	85	2
40	4.09028593	88	2
40	0.882673792	79	2
40	3.100543966	70	2
40	1.167412612	84	2
40	0.686284085	107	1
40	2.550674523	108.5	1
40	2.439806281	91	1
40	0.860723443	105.5	1
40	4.960609232	107.5	1
40	1.90135214	93.5	1
40	2.862742345	97	1
40	0.786521183	75.5	2
40	3.744387338	72	2
40	0.723222544	71.5	2
40	0.862802178	73.5	2
40	0.940388128	71.5	2
40	3.34810854	99	1
40	1.247796514	72	2
40	0.828402936	75	2
40	1.489914029	87	2
40	0.704807754	77	2
40	1.160842629	76	2
40	1.142558104	94	1
40	0.761122466	96.5	1
40	0.862709515	96	1
40	0.755279918	105	1
40	0.861249416	86.5	2
40	0.80678874	74	2
40	0.73411584	110	1
40	0.741117654	100.5	1
40	0.94093002	79.5	2
40	1.131572259	101	1
43	1.341055595	80.5	2
43	1.412338442	70	2
43	1.923123107	89	2
43	4.612202754	103	1
43	3.919935119	100.5	1
43	5.633370275	75.5	2
43	3.082774344	71.5	2
43	3.607772575	101	1
43	1.051235996	108	1
43	5.752118408	101.5	1
43	1.870128068	89.5	2
43	2.350802106	95.5	1
43	2.27840082	72	2
43	3.466016501	92.5	1
43	1.161128482	88.5	2
43	7.308496154	103.5	1
43	1.337744721	74	2
43	2.501692177	81	2
43	3.075983672	84	2
43	3.325843933	98.5	1
43	2.406635929	89	2
43	1.566133226	71	2
43	1.611113205	101.5	1
43	1.436784085	105	1
43	2.361751947	98	1
43	1.141458111	78.5	2
43	3.577262055	95	1
43	0.815954216	70.5	2
43	2.18456867	108.5	1
43	2.796068993	87	2
43	2.572598725	102.5	1
43	2.496206849	97	1
43	1.088105189	84.5	2
43	4.883880069	105.5	1
43	1.455932155	75	2
43	3.464189481	88	2
43	0.907130193	102	1
43	0.811000312	85	2
43	1.077294429	87.5	2
43	2.361551455	71	2
43	2.395645409	81.5	2
43	1.037351552	96	1
43	1.761178812	85.5	2
43	1.296946613	99.5	1
43	1.004375286	95.5	1
43	1.035732642	105	1
43	3.891977048	104	1
43	2.513059971	93.5	1
43	1.138587992	94.5	1
43	1.098758313	109	1
43	1.13373536	103.5	1
43	1.19083248	96.5	1
43	0.919474587	106	1
43	0.958551203	109.5	1
43	3.1462282	87.5	2
43	0.946023857	86	2
43	8.719198095	79.5	2
43	1.302522453	100	1
43	1.067243158	72.5	2
43	2.128840643	92	1
43	2.148707153	107.5	1
43	3.389306322	84	2
43	1.23993124	86.5	2
43	0.937380514	87	2
43	3.134681994	93.5	1
43	0.86946094	83.5	2
43	1.299080897	80	2
43	4.660355728	88.5	2
43	7.481899544	106.5	1
43	3.735704143	94.5	1
43	2.138860113	93	1
43	2.373415757	92	1
43	1.416780153	106.5	1
43	3.112667607	72.5	2
43	6.563926767	77	2
43	3.59212859	99	1
43	2.799578785	110	1
43	2.731234055	76	2
43	1.353031275	75.5	2
43	3.310192225	84.5	2
43	0.933745926	79.5	2
43	1.815613162	73.5	2
43	1.909899395	107.5	1
43	1.001340196	82.5	2
43	2.919730166	83.5	2
43	0.848666695	70	2
43	1.268728636	81	2
43	4.700437107	74.5	2
43	5.715600616	77.5	2
43	4.239279312	89.5	2
43	4.589487927	106	1
43	3.127396411	107	1
43	2.637139743	85.5	2
43	3.631321864	94	1
43	2.944641507	98.5	1
43	4.678505384	108	1
43	0.944677215	83	2
43	3.368252257	104	1
43	1.231988565	97.5	1
43	3.802042941	98	1
43	1.822074888	74	2
43	1.032180016	79	2
43	1.377016701	105.5	1
43	1.612617766	99.5	1
43	1.491995974	96.5	1
43	3.424151425	104.5	1
43	1.603379467	80.5	2
43	2.830573454	96	1
43	1.870259148	100	1
43	3.751596242	94	1
43	3.765912689	70.5	2
43	0.843142781	80	2
43	1.327957673	88	2
43	3.748456023	78	2
43	0.911253976	79	2
43	1.248460129	95	1
43	0.76506024	86.5	2
43	0.664045371	71.5	2
43	1.032078641	102	1
43	3.110221537	83	2
43	1.361367023	77	2
43	1.98871141	86	2
43	0.865800644	76.5	2
43	2.74882689	110	1
43	4.997528032	74.5	2
43	2.526885218	102.5	1
43	6.75344174	90.5	1
43	3.433049236	109.5	1
43	2.068377579	91.5	1
43	0.998540834	78.5	2
43	1.062554781	101	1
43	3.131940658	92.5	1
43	2.217961603	76	2
43	1.072782564	76.5	2
43	1.167010964	97	1
43	4.031160139	97.5	1
43	2.511133725	73.5	2
43	0.999758496	75	2
43	0.798632343	85	2
43	1.182003351	78	2
43	1.387597263	107	1
43	4.492166279	93	1
43	1.11783796	82	2
43	1.229221189	99	1
43	7.924715075	73	2
43	4.361054619	91.5	1
43	0.845776484	82	2
43	2.173479272	72	2
43	7.544313904	104.5	1
43	1.205526061	103	1
43	0.802515106	109	1
43	1.149745405	108.5	1
43	2.56174859	100.5	1
43	1.213790324	82.5	2
43	1.144773223	77.5	2
43	3.341253556	81.5	2
43	3.007353385	73	2
45	1.060700053	98.5	1
45	1.401039558	89.5	2
45	1.162989808	73.5	2
45	1.966944519	91.5	1
45	1.45447601	105.5	1
45	1.326735464	109.5	1
45	1.359783674	89	2
45	1.317462805	93	1
45	1.42129359	95	1
45	1.024601064	78.5	2
45	0.885127969	76	2
45	0.96021326	101.5	1
45	1.100985932	71	2
45	1.583932838	80.5	2
45	1.29437601	81.5	2
45	0.991002427	105	1
45	1.234087373	106	1
45	0.922714295	70.5	2
45	1.964501506	93	1
45	0.910121077	109	1
45	1.215345721	98	1
45	0.969538245	102	1
45	0.915848757	104.5	1
45	1.277713193	84.5	2
45	1.797501791	92	1
45	1.309702275	82.5	2
45	0.81572694	108.5	1
45	1.069871314	96.5	1
45	0.947450252	89.5	2
45	1.063437468	103	1
45	0.86171749	77.5	2
45	1.471860513	94	1
45	1.173520798	86	2
45	0.897414422	94.5	1
45	0.997279646	74.5	2
45	1.631923309	81	2
45	1.059727441	85	2
45	0.908581295	80	2
45	1.296920346	83.5	2
45	0.70621101	70	2
45	0.907961467	73	2
45	0.837616479	108	1
45	1.22468095	92	1
45	0.820419489	77.5	2
45	1.003903622	106.5	1
45	1.398289697	95	1
45	1.791312048	82	2
45	1.590843602	87	2
45	1.001661741	109.5	1
45	1.179411045	82.5	2
45	1.092354106	100.5	1
45	0.942078045	102	1
45	2.170607941	89	2
45	1.246408706	78	2
45	2.914739444	91.5	1
45	0.862698101	79.5	2
45	0.861482516	72.5	2
45	1.097942006	109	1
45	0.986625902	102.5	1
45	0.827578582	106	1
45	0.885712565	84	2
45	1.207038457	81	2
45	1.3139134	96	1
45	0.846101249	104	1
45	1.014565859	106.5	1
45	1.331063347	100	1
45	0.69286825	72.5	2
45	1.334542412	85.5	2
45	0.920498391	107	1
45	1.361285843	95.5	1
45	1.305912179	87.5	2
45	0.841437448	94.5	1
45	1.100577009	103.5	1
45	1.135286244	92.5	1
45	1.158565525	70.5	2
45	0.840864119	75.5	2
45	0.818546785	108	1
45	1.007819794	102.5	1
45	0.881187016	75	2
45	1.005966161	99	1
45	1.277439729	97.5	1
45	0.798193491	86	2
45	0.889228679	107.5	1
45	1.177327999	74	2
45	1.758134497	98.5	1
45	1.077549314	101	1
45	1.589616819	77	2
45	1.036799458	76.5	2
45	1.137214619	85.5	2
45	0.900929454	86.5	2
45	1.71324502	100	1
45	1.22137412	78	2
45	0.997571619	93.5	1
45	1.20263197	95.5	1
45	1.000364614	103	1
45	0.88773304	81.5	2
45	0.777283471	83	2
45	1.445505878	76.5	2
45	1.042520956	82	2
45	1.751265052	88.5	2
45	0.958811445	83	2
45	1.287350514	98	1
45	1.476406967	80	2
45	0.893848467	104.5	1
45	1.277557362	104	1
45	1.053348483	78.5	2
45	0.82649015	71	2
45	1.098418026	73	2
45	0.839108039	79	2
45	1.998310256	88	2
45	3.108636281	91	1
45	0.929214015	97	1
45	0.963430087	99.5	1
45	2.086692155	87.5	2
45	1.178186728	84.5	2
45	0.824093637	92.5	1
45	0.993853985	97.5	1
45	0.994430975	99.5	1
45	1.002467719	103.5	1
45	0.855556667	110	1
45	1.442952971	83.5	2
45	1.067228569	101.5	1
45	1.435914291	88.5	2
45	1.120890787	74.5	2
45	1.104981122	85	2
45	0.97103312	88	2
45	0.847120733	79	2
45	0.778688721	70	2
45	1.870110036	84	2
45	1.170859154	107	1
45	0.870217049	108.5	1
45	2.214159379	91	1
45	0.967572638	105.5	1
45	1.163451952	107.5	1
45	1.386837526	93.5	1
45	0.893286139	97	1
45	1.046495283	80.5	2
45	1.037876598	75.5	2
45	0.869677444	72	2
45	0.890778981	71.5	2
45	0.748560513	73.5	2
45	0.716270606	71.5	2
45	1.284458265	99	1
45	1.0704337	72	2
45	0.861174704	75	2
45	1.154383963	87	2
45	1.077429423	77	2
45	0.824506045	76	2
45	1.132938301	94	1
45	0.845530551	96.5	1
45	0.75396733	96	1
45	1.067001928	105	1
45	1.440273676	86.5	2
45	0.860963208	74	2
45	0.861943648	110	1
45	0.948172743	100.5	1
45	1.060836842	79.5	2
45	0.868521238	101	1
46	1.111720057	98.5	1
46	1.253339224	89.5	2
46	0.944097699	73.5	2
46	1.39281032	91.5	1
46	0.859866572	105.5	1
46	0.827240883	109.5	1
46	2.247861748	89	2
46	0.812354775	93	1
46	0.885130141	95	1
46	0.784507181	78.5	2
46	0.968634571	76	2
46	0.763435651	101.5	1
46	0.702311929	71	2
46	1.005927964	80.5	2
46	0.769220292	81.5	2
46	0.781848023	105	1
46	0.763138893	106	1
46	0.851073299	70.5	2
46	0.765724769	109	1
46	1.239009766	98	1
46	0.826885099	102	1
46	0.83609279	104.5	1
46	1.177679248	84.5	2
46	1.164135677	92	1
46	0.884714083	82.5	2
46	0.86817077	108.5	1
46	1.292193822	96.5	1
46	1.125573439	89.5	2
46	0.905283258	103	1
46	0.859626696	77.5	2
46	1.135892144	94	1
46	1.028915728	86	2
46	1.23657465	94.5	1
46	0.792848426	74.5	2
46	0.843494658	81	2
46	1.283915627	85	2
46	0.849491912	80	2
46	0.85677658	83.5	2
46	0.848374742	70	2
46	0.794562299	73	2
46	0.916462185	108	1
46	1.21946081	92	1
46	0.760673404	77.5	2
46	0.868103213	106.5	1
46	1.201907373	95	1
46	0.968062203	82	2
46	1.148852978	87	2
46	0.987254156	109.5	1
46	1.073225121	82.5	2
46	1.292814016	100.5	1
46	0.858491302	102	1
46	1.44203867	89	2
46	0.968651284	78	2
46	1.287703687	90.5	1
46	0.992665109	79.5	2
46	1.039609154	72.5	2
46	0.975673493	109	1
46	0.942295409	102.5	1
46	1.02789207	106	1
46	1.298769586	84	2
46	1.313667963	81	2
46	0.919827707	96	1
46	0.928153539	104	1
46	0.923100355	106.5	1
46	0.936829996	100	1
46	0.975997123	72.5	2
46	1.063617131	85.5	2
46	0.87493408	107	1
46	1.603481938	95.5	1
46	1.879650756	87.5	2
46	1.447610479	94.5	1
46	0.992805186	103.5	1
46	0.995048102	92.5	1
46	0.68634353	70.5	2
46	0.951330299	75.5	2
46	1.027878687	108	1
46	0.871386317	102.5	1
46	0.898836488	75	2
46	1.120687071	99	1
46	0.865084921	97.5	1
46	1.456432779	86	2
46	0.796658478	107.5	1
46	0.845257908	74	2
46	1.013205185	98.5	1
46	0.919201869	101	1
46	0.957118172	77	2
46	0.947017975	76.5	2
46	0.892141412	85.5	2
46	1.37261678	86.5	2
46	1.106882088	100	1
46	1.250172959	78	2
46	1.76707192	93.5	1
46	1.084814539	95.5	1
46	1.346738393	103	1
46	0.967570185	81.5	2
46	1.334302712	83	2
46	0.935053426	76.5	2
46	0.884342572	82	2
46	1.589808253	88.5	2
46	0.877743158	83	2
46	0.822423509	98	1
46	1.058004867	80	2
46	0.913346564	104.5	1
46	0.888653284	104	1
46	1.096091087	78.5	2
46	0.80584396	71	2
46	1.024282186	73	2
46	0.813263342	79	2
46	1.99878103	88	2
46	2.980886565	91	1
46	1.195303792	97	1
46	1.091554258	99.5	1
46	1.117304287	87.5	2
46	1.132296646	84.5	2
46	2.033837445	92.5	1
46	0.885452584	97.5	1
46	0.866151307	99.5	1
46	0.694011205	103.5	1
46	0.755738913	110	1
46	1.129785113	83.5	2
46	0.881566744	101.5	1
46	1.100274579	88.5	2
46	0.974496314	74.5	2
46	1.37771028	85	2
46	3.147909211	88	2
46	0.930956547	79	2
46	0.920689666	70	2
46	1.081064209	84	2
46	0.84713091	107	1
46	0.729760436	108.5	1
46	1.01863461	91	1
46	1.014649896	105.5	1
46	0.906124766	107.5	1
46	1.063854593	93.5	1
46	0.985366389	97	1
46	1.003778357	80.5	2
46	0.739521856	75.5	2
46	0.787282258	72	2
46	0.868658012	71.5	2
46	0.840110613	73.5	2
46	0.878388833	71.5	2
46	0.833258918	99	1
46	0.934703462	72	2
46	0.916127616	75	2
46	1.10815513	87	2
46	1.313692801	77	2
46	1.109979048	76	2
46	1.216942724	94	1
46	0.900018416	96.5	1
46	1.137695846	96	1
46	0.866413278	105	1
46	1.475162415	86.5	2
46	1.657069368	74	2
46	0.999813318	110	1
46	0.927148473	100.5	1
46	0.822631822	79.5	2
46	0.817504953	101	1
47	1.290099036	89.5	1
47	1.475262299	91.5	2
47	1.719503595	105.5	2
47	2.113493298	109.5	2
47	5.264179077	89	1
47	3.910281622	93	2
47	1.468988651	95	2
47	2.798156801	78.5	1
47	2.63460616	76	1
47	0.995298268	101.5	2
47	1.350918675	71	1
47	1.100050501	80.5	1
47	1.251631247	81.5	1
47	1.790556256	105	2
47	3.588553153	70.5	1
47	3.506705596	93	2
47	4.035169431	109	2
47	2.762436527	98	2
47	8.124747889	102	2
47	0.982076866	104.5	2
47	7.457703953	84.5	1
47	2.369415151	92	2
47	0.808487592	82.5	1
47	2.258668596	108.5	2
47	0.732698145	96.5	2
47	10.01214632	103	2
47	0.790997962	77.5	1
47	1.939693614	94	2
47	2.243535684	86	1
47	0.849640979	94.5	2
47	2.467922256	74.5	1
47	1.727286918	81	1
47	3.78930923	85	1
47	1.452370402	80	1
47	8.032117189	83.5	1
47	1.126361874	70	1
47	0.87130658	73	1
47	0.897940989	108	2
47	8.741602974	92	2
47	0.924065909	77.5	1
47	1.382169487	106.5	2
47	1.571434811	95	2
47	5.969283818	82	1
47	0.905391601	87	1
47	1.556686526	109.5	2
47	1.123536747	82.5	1
47	7.777633118	100.5	2
47	3.687322977	102	2
47	7.149877015	89	1
47	0.973945074	78	1
47	0.856917685	91.5	2
47	7.493810429	90.5	2
47	4.180260592	79.5	1
47	5.276536557	72.5	1
47	1.320933	109	2
47	5.575652209	102.5	2
47	0.969006049	106	2
47	3.211741505	84	1
47	5.747692247	81	1
47	2.54458675	96	2
47	3.991136178	104	2
47	4.840651819	100	2
47	1.32479711	72.5	1
47	1.042579792	85.5	1
47	6.719378803	107	2
47	8.079312192	95.5	2
47	6.372381986	87.5	1
47	1.017286903	94.5	2
47	0.777663075	103.5	2
47	0.806719584	92.5	2
47	0.864268154	70.5	1
